station,station_name,day,doy,gdd_40_86,high,highc,low,lowc,precip,snow,snowd
IA1063,Burlington Airport,2025-10-09,282,15.5,71.0,21.7,40.0,4.4,0.0,0.0,0.0
IA7386,SANBORN,2025-10-09,282,17.5,70.0,21.1,45.0,7.2,0.0,0.0,0.0
IA6940,RED-OAK,2025-10-09,282,15.5,70.0,21.1,41.0,5.0,0.0,0.0,0.0
IA4142,IOWA-FALLS,2025-10-09,282,13.5,67.0,19.4,40.0,4.4,0.0,0.0,0.0
IA7613,SHENANDOAH-1-NE,2025-10-09,282,16.5,71.0,21.7,42.0,5.6,0.0,0.0,0.0
IA4106,IOWA CITY MUNICIPAL AP,2025-10-09,282,18.0,71.0,21.7,45.0,7.2,0.0,0.0,0.0
IA3487,GRUNDY-CENTER,2025-10-09,282,14.0,68.0,20.0,40.0,4.4,0.0,0.0,0.0
IA1731,COLUMBUS JUNCT 2 SSW,2025-10-10,283,15.5,68.0,20.0,43.0,6.1,0.2,0.0,0.0
IA7708,SIOUX-CITY-WSO-AP,2025-10-10,283,19.0,75.0,23.9,43.0,6.1,0.0,0.0,0.0
IA2789,FAIRFIELD,2025-10-10,283,16.0,71.0,21.7,41.0,5.0,0.15,0.0,0.0
IA7700,SIOUX CENTER 2 SE,2025-10-10,283,26.0,79.0,26.1,53.0,11.7,0.0,0.0,0.0
IA2689,Emmetsburg,2025-10-10,283,22.0,75.0,23.9,49.0,9.4,0.0,0.0,0.0
IA7678,SIGOURNEY,2025-10-10,283,18.0,73.0,22.8,43.0,6.1,0.4,0.0,0.0
IA1533,CLARINDA,2025-10-10,283,24.5,75.0,23.9,54.0,12.2,0.24,0.0,0.0
IA7613,SHENANDOAH-1-NE,2025-10-10,283,26.5,77.0,25.0,56.0,13.3,0.02,0.0,0.0
IA3473,GRINNELL-3-SW,2025-10-10,283,17.5,72.0,22.2,43.0,6.1,0.0,0.0,0.0
IA2299,Donnellson,2025-10-10,283,18.5,72.0,22.2,45.0,7.2,0.48,0.0,0.0
IATOEL,Oelwein Area,2025-10-10,283,16.0,69.0,20.6,43.0,6.1,0.09,0.0,0.0
IATSUX,Sioux City Area,2025-10-10,283,19.0,75.0,23.9,43.0,6.1,0.0,0.0,0.0
IA0149,Allerton,2025-10-10,283,19.0,72.0,22.2,46.0,7.8,0.44,0.0,0.0
IAD005,Iowa Drought Region 5 - Southeast,2025-10-10,283,19.0,74.0,23.3,44.0,6.7,0.31,0.0,0.0
IA5086,MANCHESTER-2,2025-10-10,283,14.5,69.0,20.6,37.0,2.8,0.0001,0.0,0.0
IA7726,SIOUX-RAPIDS,2025-10-10,283,24.0,76.0,24.4,52.0,11.1,0.0,0.0,0.0
IA9132,WINTERSET,2025-10-10,283,18.5,75.0,23.9,42.0,5.6,0.07,0.0,0.0
IA2977,FOREST-CITY,2025-10-10,283,18.0,73.0,22.8,43.0,6.1,0.0,0.0,0.0
IAD001,Iowa Drought Region 1 - Northwest,2025-10-10,283,24.5,78.0,25.6,51.0,10.6,0.0,0.0,0.0
IA5198,MARSHALLTOWN,2025-10-10,283,17.0,71.0,21.7,43.0,6.1,0.16,0.0,0.0
IA1962,Creston,2025-10-10,283,22.0,74.0,23.3,50.0,10.0,0.11,0.0,0.0
IA0385,AUDUBON,2025-10-10,283,24.0,77.0,25.0,51.0,10.6,0.0,0.0,0.0
IATMCW,Mason City Area,2025-10-10,283,15.5,71.0,21.7,40.0,4.4,0.0,0.0,0.0
IA4705,Le Claire L&D 14,2025-10-10,283,17.5,67.0,19.4,48.0,8.9,0.16,0.0,0.0
IAD002,Iowa Drought Region 2 - Northcentral,2025-10-10,283,20.5,74.0,23.3,47.0,8.3,0.02,0.0,0.0
IA6305,OSAGE,2025-10-10,283,15.0,69.0,20.6,41.0,5.0,0.0,0.0,0.0
IAC002,Iowa - North Central Climate Division,2025-10-10,283,18.0,72.0,22.2,44.0,6.7,0.0,0.0,0.0
IA9067,WILLIAMSBURG,2025-10-10,283,17.0,71.0,21.7,43.0,6.1,0.0001,0.0,0.0
IA7702,SIOUX CITY ANG,2025-10-10,283,25.0,78.0,25.6,52.0,11.1,0.0,0.0,0.0
IA3584,HAMPTON-2-NW,2025-10-10,283,15.5,70.0,21.1,41.0,5.0,0.0,0.0,0.0
IA6719,POCAHONTAS,2025-10-10,283,23.5,76.0,24.4,51.0,10.6,0.0,0.0,0.0
IA8755,WAUKON,2025-10-10,283,13.0,64.0,17.8,42.0,5.6,0.0001,0.0,0.0
IA1319,CEDAR-RAPIDS-1,2025-10-10,283,26.0,78.0,25.6,54.0,12.2,0.05,0.0,0.0
IA1060,BURLINGTON,2025-10-10,283,17.0,71.0,21.7,43.0,6.1,0.0,0.0,0.0
IA5235,MASON CITY MUNICIPAL AP,2025-10-10,283,15.5,71.0,21.7,40.0,4.4,0.0,0.0,0.0
IA1833,CORNING,2025-10-10,283,23.5,74.0,23.3,53.0,11.7,0.0,0.0,0.0
IA2724,Estherville 4E,2025-10-10,283,22.0,73.0,22.8,51.0,10.6,0.0,0.0,0.0
IA6389,Ottumwa,2025-10-10,283,24.0,75.0,23.9,53.0,11.7,0.01,0.0,0.0
IA3007,Fort Madison,2025-10-10,283,22.5,70.0,21.1,55.0,12.8,0.14,0.0,0.0
IAC009,Iowa - Southeast Climate Division,2025-10-10,283,18.5,74.0,23.3,43.0,6.1,0.27,0.0,0.0
IA5199,MARSHALLTOWN MUNICIPAL AP,2025-10-10,283,21.0,75.0,23.9,47.0,8.3,0.22,0.0,0.0
IA6940,RED-OAK,2025-10-10,283,24.5,76.0,24.4,53.0,11.7,0.0,0.0,0.0
IA4874,LITTLE SIOUX 2NW,2025-10-10,283,25.5,77.0,25.0,54.0,12.2,0.0,0.0,0.0
IA7386,SANBORN,2025-10-10,283,23.0,76.0,24.4,50.0,10.0,0.0,0.0,0.0
IATALO,Waterloo Area,2025-10-10,283,19.0,77.0,25.0,41.0,5.0,0.0,0.0,0.0
IAD004,Iowa Drought Region 4 - Southwest,2025-10-10,283,24.5,77.0,25.0,52.0,11.1,0.07,0.0,0.0
IA7859,SPIRIT LAKE,2025-10-10,283,23.5,74.0,23.3,53.0,11.7,0.0,0.0,0.0
IA5131,MAQUOKETA-2-W,2025-10-10,283,15.0,69.0,20.6,41.0,5.0,0.0,0.0,0.0
IA5952,NEW-HAMPTON,2025-10-10,283,14.5,68.0,20.0,41.0,5.0,0.0,0.0,0.0
IA8688,WASHINGTON,2025-10-10,283,16.0,71.0,21.7,41.0,5.0,0.1,0.0,0.0
IA2864,FAYETTE,2025-10-10,283,13.5,67.0,19.4,40.0,4.4,0.0,0.0,0.0
IA0157,ALLISON,2025-10-10,283,16.0,69.0,20.6,43.0,6.1,0.0,0.0,0.0
IATDBQ,Dubuque Area,2025-10-10,283,22.0,76.0,24.4,48.0,8.9,0.0001,0.0,0.0
IA6316,OSCEOLA-3-WSW,2025-10-10,283,21.0,75.0,23.9,47.0,8.3,0.82,0.0,0.0
IA4963,LOWDEN,2025-10-10,283,21.5,77.0,25.0,46.0,7.8,0.28,0.0,0.0
IA1354,CENTERVILLE,2025-10-10,283,21.0,75.0,23.9,47.0,8.3,0.58,0.0,0.0
IA0608,BELLEVUE-L-AND-D-12,2025-10-10,283,13.5,67.0,19.4,37.0,2.8,0.0,0.0,0.0
IAC004,Iowa - West Central Climate Division,2025-10-10,283,24.0,77.0,25.0,51.0,10.6,0.0,0.0,0.0
IA0133,ALGONA,2025-10-10,283,21.0,74.0,23.3,48.0,8.9,0.0,0.0,0.0
IA3438,GREENFIELD,2025-10-10,283,22.5,73.0,22.8,52.0,11.1,0.25,0.0,0.0
IA4894,LOGAN,2025-10-10,283,25.0,77.0,25.0,53.0,11.7,0.0,0.0,0.0
IATCID,Cedar Rapids Area,2025-10-10,283,25.0,77.0,25.0,53.0,11.7,0.18,0.0,0.0
IA2725,ESTHERVILLE MUNICIPAL AP,2025-10-10,283,14.5,69.0,20.6,37.0,2.8,0.0,0.0,0.0
IA4735,Le Mars,2025-10-10,283,24.0,76.0,24.4,52.0,11.1,0.0,0.0,0.0
IA6566,PERRY,2025-10-10,283,20.5,74.0,23.3,47.0,8.3,0.0,0.0,0.0
IA4587,LAMONI,2025-10-10,283,23.5,75.0,23.9,52.0,11.1,0.48,0.0,0.0
IA1063,Burlington Airport,2025-10-10,283,21.0,70.0,21.1,52.0,11.1,0.14,0.0,0.0
IA1402,CHARLES-CITY,2025-10-10,283,20.5,71.0,21.7,50.0,10.0,0.0,0.0,0.0
IAC001,Iowa - Northwest Climate Division,2025-10-10,283,24.0,77.0,25.0,51.0,10.6,0.0,0.0,0.0
IA1442,CHEROKEE,2025-10-10,283,23.0,77.0,25.0,49.0,9.4,0.0,0.0,0.0
IA0807,Boone,2025-10-10,283,19.5,73.0,22.8,46.0,7.8,0.04,0.0,0.0
IA4101,Iowa City,2025-10-10,283,15.0,70.0,21.1,40.0,4.4,0.06,0.0,0.0
IA0512,BATTLE CREEK 3NE,2025-10-10,283,23.5,78.0,25.6,49.0,9.4,0.0,0.0,0.0
IA5123,MAPLETON NO. 2,2025-10-10,283,25.5,79.0,26.1,52.0,11.1,0.0,0.0,0.0
IA7979,STORM-LAKE-2-E,2025-10-10,283,23.5,74.0,23.3,53.0,11.7,0.0,0.0,0.0
IA6199,OELWEIN 1E,2025-10-10,283,15.0,70.0,21.1,39.0,3.9,0.0,0.0,0.0
IA0600,BELLE-PLAINE,2025-10-10,283,17.5,70.0,21.1,45.0,7.2,0.1,0.0,0.0
IA5230,Mason City,2025-10-10,283,15.0,70.0,21.1,39.0,3.9,0.0,0.0,0.0
IA4228,JEFFERSON,2025-10-10,283,21.0,73.0,22.8,49.0,9.4,0.0,0.0,0.0
IA7844,Spencer,2025-10-10,283,15.5,70.0,21.1,41.0,5.0,0.0,0.0,0.0
IA0364,ATLANTIC-1-NE,2025-10-10,283,25.0,76.0,24.4,54.0,12.2,0.01,0.0,0.0
IA2110,DECORAH-2-N,2025-10-10,283,24.0,73.0,22.8,55.0,12.8,0.0,0.0,0.0
IA5837,MUSCATINE,2025-10-10,283,14.5,69.0,20.6,40.0,4.4,0.25,0.0,0.0
IA5844,MUSCATINE 2N,2025-10-10,283,18.0,71.0,21.7,45.0,7.2,0.18,0.0,0.0
IA2364,DUBUQUE-LOCK-AND-DAM,2025-10-10,283,15.5,66.0,18.9,45.0,7.2,0.0,0.0,0.0
IA6800,PRIMGHAR,2025-10-10,283,24.0,76.0,24.4,52.0,11.1,0.0,0.0,0.0
IA4106,IOWA CITY MUNICIPAL AP,2025-10-10,283,26.0,78.0,25.6,54.0,12.2,0.04,0.0,0.0
IA8568,VINTON,2025-10-10,283,22.0,70.0,21.1,54.0,12.2,0.02,0.0,0.0
IAKSPW,Spencer Airport,2025-10-10,283,15.5,71.0,21.7,35.0,1.7,0.0,0.0,0.0
IA2603,Elkader 6SSW (Osborn),2025-10-10,283,14.0,68.0,20.0,31.0,-0.6,0.1,0.0,0.0
IA2209,DES MOINES WSFO-JOHNSTON,2025-10-10,283,23.5,78.0,25.6,49.0,9.4,0.04,0.0,0.0
IA1233,CARROLL-2-SSW,2025-10-10,283,23.5,77.0,25.0,50.0,10.0,0.0,0.0,0.0
IA3910,HOLSTEIN 5 NNW,2025-10-10,283,24.5,77.0,25.0,52.0,11.1,0.0,0.0,0.0
IA6766,Postville,2025-10-10,283,14.0,68.0,20.0,40.0,4.4,0.0,0.0,0.0
IAC006,Iowa - East Central Climate Division,2025-10-10,283,16.5,71.0,21.7,42.0,5.6,0.13,0.0,0.0
IA1635,CLINTON-1,2025-10-10,283,21.5,71.0,21.7,52.0,11.1,0.0,0.0,0.0
IATSPW,Spencer Area,2025-10-10,283,15.5,71.0,21.7,35.0,1.7,0.0,0.0,0.0
IA3509,GUTHRIE-CENTER,2025-10-10,283,20.0,76.0,24.4,44.0,6.7,0.0,0.0,0.0
IA5769,MOUNT-AYR,2025-10-10,283,22.0,74.0,23.3,50.0,10.0,0.08,0.0,0.0
IA3487,GRUNDY-CENTER,2025-10-10,283,15.0,70.0,21.1,40.0,4.4,0.14,0.0,0.0
IAD003,Iowa Drought Region 3 - Northeast,2025-10-10,283,15.5,70.0,21.1,41.0,5.0,0.07,0.0,0.0
IA8026,SWEA CITY 4 W,2025-10-10,283,17.0,72.0,22.2,42.0,5.6,0.0,0.0,0.0
IA7312,SAC-CITY,2025-10-10,283,24.5,78.0,25.6,51.0,10.6,0.0,0.0,0.0
IA8706,WATERLOO,2025-10-10,283,19.0,77.0,25.0,41.0,5.0,0.0,0.0,0.0
IATIDA,Ida Grove Area,2025-10-10,283,23.5,78.0,25.6,49.0,9.4,0.0,0.0,0.0
IA4381,KEOKUK LOCK DAM 19,2025-10-10,283,19.5,72.0,22.2,47.0,8.3,0.0,0.0,0.0
IAC007,Iowa - Southwest Climate Division,2025-10-10,283,24.5,77.0,25.0,52.0,11.1,0.05,0.0,0.0
IA2171,DENISON,2025-10-10,283,24.5,77.0,25.0,52.0,11.1,0.0,0.0,0.0
IA4142,IOWA-FALLS,2025-10-10,283,16.5,71.0,21.7,42.0,5.6,0.0001,0.0,0.0
IA0214,ANAMOSA 3 SSW,2025-10-10,283,14.5,68.0,20.0,41.0,5.0,0.12,0.0,0.0
IA2203,Des Moines Airport,2025-10-10,283,23.5,77.0,25.0,50.0,10.0,0.19,0.0,0.0
IA6327,OSKALOOSA,2025-10-10,283,19.0,75.0,23.9,43.0,6.1,0.57,0.0,0.0
IA8806,WEBSTER-CITY,2025-10-10,283,16.0,70.0,21.1,42.0,5.6,0.0,0.0,0.0
IA6910,RATHBUN DAM,2025-10-10,283,18.5,73.0,22.8,44.0,6.7,0.39,0.0,0.0
IA3517,GUTTENBERG-L-AND-D-10,2025-10-10,283,14.0,67.0,19.4,41.0,5.0,0.03,0.0,0.0
IAC003,Iowa - Northeast Climate Division,2025-10-10,283,15.0,69.0,20.6,41.0,5.0,0.04,0.0,0.0
IA0197,AMES MUNICIPAL AP,2025-10-10,283,20.5,76.0,24.4,45.0,7.2,0.06,0.0,0.0
IA2999,FORT-DODGE,2025-10-10,283,16.5,69.0,20.6,44.0,6.7,0.0,0.0,0.0
IA2070,DAVENPORT WFO,2025-10-10,283,22.5,74.0,23.3,51.0,10.6,0.07,0.0,0.0
IA5796,MOUNT-PLEASANT,2025-10-10,283,18.0,72.0,22.2,44.0,6.7,0.14,0.0,0.0
IA7147,ROCK-RAPIDS,2025-10-10,283,24.5,78.0,25.6,51.0,10.6,0.0,0.0,0.0
IA5493,Milford,2025-10-10,283,20.5,73.0,22.8,48.0,8.9,0.0,0.0,0.0
IA1257,CASCADE,2025-10-10,283,12.5,65.0,18.3,38.0,3.3,0.0,0.0,0.0
IA1394,CHARITON,2025-10-10,283,17.5,72.0,22.2,43.0,6.1,0.48,0.0,0.0
IATAME,Ames Area,2025-10-10,283,20.5,75.0,23.9,46.0,7.8,0.06,0.0,0.0
IA1314,Cedar Rapids Airport,2025-10-10,283,25.0,77.0,25.0,53.0,11.7,0.18,0.0,0.0
IA6151,OAKLAND-2-E,2025-10-10,283,24.0,76.0,24.4,52.0,11.1,0.0,0.0,0.0
IA7892,STANLEY,2025-10-10,283,15.0,68.0,20.0,42.0,5.6,0.06,0.0,0.0
IA0203,AMES 5 SE,2025-10-10,283,20.5,75.0,23.9,46.0,7.8,0.06,0.0,0.0
IA6103,NORTHWOOD,2025-10-10,283,13.5,67.0,19.4,38.0,3.3,0.0,0.0,0.0
IATDSM,Des Moines Area,2025-10-10,283,23.5,77.0,25.0,50.0,10.0,0.19,0.0,0.0
IA4585,Lamoni,2025-10-10,283,24.5,76.0,24.4,53.0,11.7,0.55,0.0,0.0
IAC005,Iowa - Central Climate Division,2025-10-10,283,18.5,73.0,22.8,44.0,6.7,0.11,0.0,0.0
IA8296,TOLEDO,2025-10-10,283,16.0,70.0,21.1,42.0,5.6,0.12,0.0,0.0
IAC008,Iowa - South Central Climate Division,2025-10-10,283,21.0,75.0,23.9,47.0,8.3,0.46,0.0,0.0
IA0200,AMES-8-WSW,2025-10-10,283,20.0,76.0,24.4,44.0,6.7,0.1,0.0,0.0
IA4389,KEOSAUQUA,2025-10-10,283,17.0,72.0,22.2,42.0,5.6,0.26,0.0,0.0
IA2367,Dubuque Airport,2025-10-10,283,22.0,76.0,24.4,48.0,8.9,0.0001,0.0,0.0
IA0536,BEACONSFIELD,2025-10-10,283,21.5,75.0,23.9,48.0,8.9,0.24,0.0,0.0
IA5992,NEWTON,2025-10-10,283,18.5,73.0,22.8,44.0,6.7,0.29,0.0,0.0
IA7664,SIBLEY-5-NNE,2025-10-10,283,22.0,76.0,24.4,48.0,8.9,0.0,0.0,0.0
IA0000,Iowa Average,2025-10-10,283,20.0,74.0,23.3,46.0,7.8,0.11,0.0,0.0
IA7147,ROCK-RAPIDS,2025-10-11,284,18.5,72.0,22.2,45.0,7.2,0.0,0.0,0.0
IA3509,GUTHRIE-CENTER,2025-10-11,284,19.0,78.0,25.6,38.0,3.3,0.0,0.0,0.0
IA7892,STANLEY,2025-10-11,284,18.5,76.0,24.4,41.0,5.0,0.0,0.0,0.0
IA1314,Cedar Rapids Airport,2025-10-11,284,18.0,70.0,21.1,46.0,7.8,0.0,0.0,0.0
IA2209,DES MOINES WSFO-JOHNSTON,2025-10-11,284,19.5,71.0,21.7,48.0,8.9,0.0,0.0,0.0
IAC009,Iowa - Southeast Climate Division,2025-10-11,284,20.0,75.0,23.9,45.0,7.2,0.0,0.0,0.0
IA2171,DENISON,2025-10-11,284,18.5,75.0,23.9,42.0,5.6,0.0,0.0,0.0
IAC004,Iowa - West Central Climate Division,2025-10-11,284,19.5,76.0,24.4,43.0,6.1,0.0,0.0,0.0
IA4585,Lamoni,2025-10-11,284,23.5,77.0,25.0,50.0,10.0,0.0,0.0,0.0
IA0385,AUDUBON,2025-10-11,284,16.5,73.0,22.8,38.0,3.3,0.0,0.0,0.0
IA3517,GUTTENBERG-L-AND-D-10,2025-10-11,284,20.5,73.0,22.8,48.0,8.9,0.0,0.0,0.0
IA1060,BURLINGTON,2025-10-11,284,20.0,70.0,21.1,50.0,10.0,0.0,0.0,0.0
IATSPW,Spencer Area,2025-10-11,284,14.5,69.0,20.6,35.0,1.7,0.0,0.0,0.0
IA5131,MAQUOKETA-2-W,2025-10-11,284,21.0,78.0,25.6,44.0,6.7,0.0,0.0,0.0
IA2603,Elkader 6SSW (Osborn),2025-10-11,284,18.5,77.0,25.0,39.0,3.9,0.0,0.0,0.0
IA7678,SIGOURNEY,2025-10-11,284,21.0,76.0,24.4,46.0,7.8,0.0,0.0,0.0
IA7702,SIOUX CITY ANG,2025-10-11,284,18.0,76.0,24.4,39.0,3.9,0.0,0.0,0.0
IA3584,HAMPTON-2-NW,2025-10-11,284,18.0,76.0,24.4,39.0,3.9,0.0,0.0,0.0
IA9132,WINTERSET,2025-10-11,284,21.5,78.0,25.6,45.0,7.2,0.0,0.0,0.0
IA1442,CHEROKEE,2025-10-11,284,16.0,72.0,22.2,40.0,4.4,0.0,0.0,0.0
IA2725,ESTHERVILLE MUNICIPAL AP,2025-10-11,284,14.5,69.0,20.6,35.0,1.7,0.0,0.0,0.0
IA0214,ANAMOSA 3 SSW,2025-10-11,284,20.5,77.0,25.0,44.0,6.7,0.0,0.0,0.0
IA3007,Fort Madison,2025-10-11,284,21.5,70.0,21.1,53.0,11.7,0.0,0.0,0.0
IAKSPW,Spencer Airport,2025-10-11,284,14.5,69.0,20.6,35.0,1.7,0.0,0.0,0.0
IA1833,CORNING,2025-10-11,284,20.0,77.0,25.0,43.0,6.1,0.0,0.0,0.0
IATOEL,Oelwein Area,2025-10-11,284,20.0,76.0,24.4,44.0,6.7,0.0,0.0,0.0
IA8755,WAUKON,2025-10-11,284,17.0,72.0,22.2,42.0,5.6,0.0,0.0,0.0
IA7312,SAC-CITY,2025-10-11,284,18.0,74.0,23.3,42.0,5.6,0.0,0.0,0.0
IA8706,WATERLOO,2025-10-11,284,15.5,71.0,21.7,40.0,4.4,0.0,0.0,0.0
IATIDA,Ida Grove Area,2025-10-11,284,18.5,74.0,23.3,43.0,6.1,0.0,0.0,0.0
IA6940,RED-OAK,2025-10-11,284,21.5,79.0,26.1,44.0,6.7,0.0,0.0,0.0
IA1257,CASCADE,2025-10-11,284,18.5,75.0,23.9,42.0,5.6,0.0,0.0,0.0
IA7386,SANBORN,2025-10-11,284,17.5,71.0,21.7,44.0,6.7,0.0,0.0,0.0
IA5837,MUSCATINE,2025-10-11,284,17.5,70.0,21.1,45.0,7.2,0.0,0.0,0.0
IA2299,Donnellson,2025-10-11,284,17.5,69.0,20.6,46.0,7.8,0.0,0.0,0.0
IA5796,MOUNT-PLEASANT,2025-10-11,284,18.5,71.0,21.7,46.0,7.8,0.0,0.0,0.0
IA4587,LAMONI,2025-10-11,284,19.0,73.0,22.8,45.0,7.2,0.0,0.0,0.0
IATAME,Ames Area,2025-10-11,284,20.5,76.0,24.4,45.0,7.2,0.0,0.0,0.0
IA0536,BEACONSFIELD,2025-10-11,284,22.5,79.0,26.1,46.0,7.8,0.0,0.0,0.0
IA4389,KEOSAUQUA,2025-10-11,284,18.5,71.0,21.7,46.0,7.8,0.0,0.0,0.0
IA2999,FORT-DODGE,2025-10-11,284,15.0,70.0,21.1,40.0,4.4,0.0,0.0,0.0
IAC002,Iowa - North Central Climate Division,2025-10-11,284,17.0,73.0,22.8,41.0,5.0,0.0,0.0,0.0
IA0157,ALLISON,2025-10-11,284,18.0,73.0,22.8,43.0,6.1,0.0,0.0,0.0
IA6389,Ottumwa,2025-10-11,284,17.5,72.0,22.2,43.0,6.1,0.0,0.0,0.0
IATDSM,Des Moines Area,2025-10-11,284,17.5,71.0,21.7,44.0,6.7,0.0,0.0,0.0
IAC006,Iowa - East Central Climate Division,2025-10-11,284,20.0,76.0,24.4,44.0,6.7,0.0,0.0,0.0
IA7613,SHENANDOAH-1-NE,2025-10-11,284,23.0,79.0,26.1,47.0,8.3,0.0,0.0,0.0
IA4705,Le Claire L&D 14,2025-10-11,284,20.0,69.0,20.6,51.0,10.6,0.05,0.0,0.0
IA2977,FOREST-CITY,2025-10-11,284,16.0,71.0,21.7,41.0,5.0,0.0,0.0,0.0
IA4963,LOWDEN,2025-10-11,284,18.5,73.0,22.8,44.0,6.7,0.0,0.0,0.0
IA0200,AMES-8-WSW,2025-10-11,284,20.0,77.0,25.0,43.0,6.1,0.0,0.0,0.0
IAD003,Iowa Drought Region 3 - Northeast,2025-10-11,284,18.5,75.0,23.9,42.0,5.6,0.0,0.0,0.0
IA0364,ATLANTIC-1-NE,2025-10-11,284,19.5,78.0,25.6,41.0,5.0,0.0,0.0,0.0
IA8806,WEBSTER-CITY,2025-10-11,284,17.5,75.0,23.9,40.0,4.4,0.0,0.0,0.0
IA1962,Creston,2025-10-11,284,23.5,80.0,26.7,47.0,8.3,0.0,0.0,0.0
IA8026,SWEA CITY 4 W,2025-10-11,284,14.5,69.0,20.6,39.0,3.9,0.0,0.0,0.0
IAC007,Iowa - Southwest Climate Division,2025-10-11,284,22.5,79.0,26.1,46.0,7.8,0.0,0.0,0.0
IA6910,RATHBUN DAM,2025-10-11,284,24.5,74.0,23.3,55.0,12.8,0.0,0.0,0.0
IA7979,STORM-LAKE-2-E,2025-10-11,284,19.5,72.0,22.2,47.0,8.3,0.0,0.0,0.0
IATMCW,Mason City Area,2025-10-11,284,14.5,69.0,20.6,37.0,2.8,0.0,0.0,0.0
IA1319,CEDAR-RAPIDS-1,2025-10-11,284,17.0,72.0,22.2,42.0,5.6,0.0,0.0,0.0
IA5199,MARSHALLTOWN MUNICIPAL AP,2025-10-11,284,15.0,69.0,20.6,41.0,5.0,0.0,0.0,0.0
IA4874,LITTLE SIOUX 2NW,2025-10-11,284,20.0,78.0,25.6,42.0,5.6,0.0,0.0,0.0
IA0203,AMES 5 SE,2025-10-11,284,20.5,76.0,24.4,45.0,7.2,0.0,0.0,0.0
IA8568,VINTON,2025-10-11,284,18.5,77.0,25.0,36.0,2.2,0.0,0.0,0.0
IA3910,HOLSTEIN 5 NNW,2025-10-11,284,18.0,71.0,21.7,45.0,7.2,0.0,0.0,0.0
IA0512,BATTLE CREEK 3NE,2025-10-11,284,18.5,74.0,23.3,43.0,6.1,0.0,0.0,0.0
IA1233,CARROLL-2-SSW,2025-10-11,284,17.5,74.0,23.3,41.0,5.0,0.0,0.0,0.0
IA7859,SPIRIT LAKE,2025-10-11,284,14.5,69.0,20.6,39.0,3.9,0.0,0.0,0.0
IA2724,Estherville 4E,2025-10-11,284,14.0,68.0,20.0,36.0,2.2,0.0,0.0,0.0
IA0608,BELLEVUE-L-AND-D-12,2025-10-11,284,22.5,74.0,23.3,51.0,10.6,0.0,0.0,0.0
IA2864,FAYETTE,2025-10-11,284,17.0,73.0,22.8,41.0,5.0,0.0,0.0,0.0
IA6305,OSAGE,2025-10-11,284,15.0,70.0,21.1,37.0,2.8,0.0,0.0,0.0
IA3473,GRINNELL-3-SW,2025-10-11,284,18.5,77.0,25.0,38.0,3.3,0.0,0.0,0.0
IAD004,Iowa Drought Region 4 - Southwest,2025-10-11,284,21.5,78.0,25.6,45.0,7.2,0.0,0.0,0.0
IA0807,Boone,2025-10-11,284,19.0,75.0,23.9,43.0,6.1,0.0,0.0,0.0
IAD001,Iowa Drought Region 1 - Northwest,2025-10-11,284,19.0,73.0,22.8,45.0,7.2,0.0,0.0,0.0
IA9067,WILLIAMSBURG,2025-10-11,284,18.5,77.0,25.0,40.0,4.4,0.0,0.0,0.0
IAD005,Iowa Drought Region 5 - Southeast,2025-10-11,284,20.0,76.0,24.4,44.0,6.7,0.0,0.0,0.0
IA2110,DECORAH-2-N,2025-10-11,284,16.0,72.0,22.2,37.0,2.8,0.0,0.0,0.0
IATCID,Cedar Rapids Area,2025-10-11,284,18.0,70.0,21.1,46.0,7.8,0.0,0.0,0.0
IAC005,Iowa - Central Climate Division,2025-10-11,284,19.5,77.0,25.0,42.0,5.6,0.0,0.0,0.0
IA1635,CLINTON-1,2025-10-11,284,20.0,70.0,21.1,50.0,10.0,0.0,0.0,0.0
IA6719,POCAHONTAS,2025-10-11,284,16.0,72.0,22.2,40.0,4.4,0.0,0.0,0.0
IA5230,Mason City,2025-10-11,284,16.0,72.0,22.2,39.0,3.9,0.0,0.0,0.0
IA1533,CLARINDA,2025-10-11,284,21.0,78.0,25.6,44.0,6.7,0.0,0.0,0.0
IA4381,KEOKUK LOCK DAM 19,2025-10-11,284,22.5,70.0,21.1,55.0,12.8,0.35,0.0,0.0
IA5844,MUSCATINE 2N,2025-10-11,284,19.5,71.0,21.7,48.0,8.9,0.0001,0.0,0.0
IA3487,GRUNDY-CENTER,2025-10-11,284,17.5,74.0,23.3,41.0,5.0,0.0,0.0,0.0
IA6766,Postville,2025-10-11,284,18.0,76.0,24.4,38.0,3.3,0.0,0.0,0.0
IATALO,Waterloo Area,2025-10-11,284,15.5,71.0,21.7,40.0,4.4,0.0,0.0,0.0
IA4228,JEFFERSON,2025-10-11,284,17.5,73.0,22.8,42.0,5.6,0.0,0.0,0.0
IA6316,OSCEOLA-3-WSW,2025-10-11,284,21.5,78.0,25.6,45.0,7.2,0.0,0.0,0.0
IA0149,Allerton,2025-10-11,284,21.5,74.0,23.3,49.0,9.4,0.0,0.0,0.0
IATDBQ,Dubuque Area,2025-10-11,284,15.0,68.0,20.0,42.0,5.6,0.0,0.0,0.0
IA7708,SIOUX-CITY-WSO-AP,2025-10-11,284,18.0,75.0,23.9,41.0,5.0,0.0001,0.0,0.0
IAD002,Iowa Drought Region 2 - Northcentral,2025-10-11,284,17.5,74.0,23.3,41.0,5.0,0.0,0.0,0.0
