"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","317,376,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","2,736,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","3.8",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,065,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","433,388,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","3,853,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","3.62",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","315,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","91,304,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","904,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","2.87",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","750,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - ACRES PLANTED","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","342,084,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","2,949,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE, DRY BASIS","TOTAL","NOT SPECIFIED","3.93",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","730,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","8.11",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","300,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","7.5",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","50,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","430,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","8.6",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN - ACRES PLANTED","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, FIBER - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, FIBER - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, FIBER - YIELD, MEASURED IN LBS / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - YIELD, MEASURED IN LBS / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, FLORAL - YIELD, MEDIAN, MEASURED IN LBS / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, NOT SOLD, FIBER - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, NOT SOLD, FLORAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, PRODUCTION CONTRACT, UTILIZED, FIBER - PRODUCTION, MEASURED IN PCT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, PRODUCTION CONTRACT, UTILIZED, FLORAL - PRODUCTION, MEASURED IN PCT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FIBER - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FIBER - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FIBER - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FLORAL - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FLORAL - PRICE RECEIVED, MEDIAN, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FLORAL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, IN THE OPEN, UTILIZED, FLORAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, UNDER PROTECTION, FLORAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, UNDER PROTECTION, NOT SOLD, FLORAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, UNDER PROTECTION, PRODUCTION CONTRACT, UTILIZED, FLORAL - PRODUCTION, MEASURED IN PCT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, UNDER PROTECTION, UTILIZED, FLORAL - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, UNDER PROTECTION, UTILIZED, FLORAL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HEMP","HEMP, INDUSTRIAL, UNDER PROTECTION, UTILIZED, FLORAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - GROSS INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","9,021,029,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - LOSS, DEATH, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,070,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,576,875,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","13,573,902,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - SHIPMENTS IN, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","33,400,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, (EXCL INTER-FARM IN-STATE) - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","9,018,159,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, (EXCL INTER-FARM IN-STATE) - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","50,463,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, (EXCL INTER-FARM IN-STATE) - SALES, MEASURED IN LB","TOTAL","NOT SPECIFIED","14,291,853,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, HOME CONSUMPTION - VALUE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,870,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","40,510,900",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","289",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","11,718,148,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","40,491,498",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, ON FARM - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","IMPROVEMENT & CONSTRUCTION","IMPROVEMENT & CONSTRUCTION - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,470,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","IMPROVEMENT & CONSTRUCTION","IMPROVEMENT & CONSTRUCTION - EXPENSE, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","16,955",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","IMPROVEMENT & CONSTRUCTION","IMPROVEMENT & CONSTRUCTION - EXPENSE, MEASURED IN PCT OF OPERATIONS","TOTAL","NOT SPECIFIED","48.5",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","IMPROVEMENT & CONSTRUCTION","IMPROVEMENT & CONSTRUCTION - EXPENSE, MEASURED IN PCT OF PRODUCTION EXPENSES","TOTAL","NOT SPECIFIED","4.1",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","INTEREST","INTEREST - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","890,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","INTEREST","INTEREST - EXPENSE, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","10,265",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","INTEREST","INTEREST - EXPENSE, MEASURED IN PCT OF OPERATIONS","TOTAL","NOT SPECIFIED","37.9",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","INTEREST","INTEREST - EXPENSE, MEASURED IN PCT OF PRODUCTION EXPENSES","TOTAL","NOT SPECIFIED","2.5",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED & CONTRACT, INCL NON-CASH BENEFITS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","1,200,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED & CONTRACT, INCL NON-CASH BENEFITS - EXPENSE, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","13,841",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED & CONTRACT, INCL NON-CASH BENEFITS - EXPENSE, MEASURED IN PCT OF OPERATIONS","TOTAL","NOT SPECIFIED","25.5",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","LABOR","LABOR, HIRED & CONTRACT, INCL NON-CASH BENEFITS - EXPENSE, MEASURED IN PCT OF PRODUCTION EXPENSES","TOTAL","NOT SPECIFIED","3.4",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY, OTHER","MACHINERY, OTHER - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","610,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY, OTHER","MACHINERY, OTHER - EXPENSE, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","7,036",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY, OTHER","MACHINERY, OTHER - EXPENSE, MEASURED IN PCT OF OPERATIONS","TOTAL","NOT SPECIFIED","15.4",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MACHINERY, OTHER","MACHINERY, OTHER - EXPENSE, MEASURED IN PCT OF PRODUCTION EXPENSES","TOTAL","NOT SPECIFIED","1.7",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - FARM USE, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - FAT TEST, MEASURED IN PCT","TOTAL","NOT SPECIFIED","4.44",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - GROSS INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","1,313,343,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - MILKFAT, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","4.93",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - MILKFAT, MEASURED IN LB","TOTAL","NOT SPECIFIED","267,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - MILKFAT, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,099",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,317,066,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,012,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","24,843",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,313,124,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,996,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK, FEED - FARM USE, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK, FLUID GRADE - SALES, MEASURED IN PCT BY TYPE","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK, HOME CONSUMPTION - FARM USE, MEASURED IN $","TOTAL","NOT SPECIFIED","219,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK, HOME CONSUMPTION - FARM USE, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MINK","MINK, LIVE, FEMALE - BRED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","73,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","145,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","21,550,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,986,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","82",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, FLORICULTURE - SALES, MEASURED IN $","SALES OF FLORICULTURE","SALES OF FLORICULTURE: (100,000 OR MORE $)"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, FLORICULTURE, BEDDING PLANTS, ANNUAL - SALES, MEASURED IN $","SALES OF FLORICULTURE","SALES OF FLORICULTURE: (100,000 OR MORE $)"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, FLORICULTURE, BEDDING PLANTS, HERBACEOUS PERENNIAL - SALES, MEASURED IN $","SALES OF FLORICULTURE","SALES OF FLORICULTURE: (100,000 OR MORE $)"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, FLORICULTURE, CUT CULTIVATED GREENS - SALES, MEASURED IN $","SALES OF FLORICULTURE","SALES OF FLORICULTURE: (100,000 OR MORE $)","0",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, FLORICULTURE, CUT FLOWERS - SALES, MEASURED IN $","SALES OF FLORICULTURE","SALES OF FLORICULTURE: (100,000 OR MORE $)","0",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, FLORICULTURE, FLOWERING PLANTS, POTTED - SALES, MEASURED IN $","SALES OF FLORICULTURE","SALES OF FLORICULTURE: (100,000 OR MORE $)"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PROPAGATIVE MATERIAL","PROPAGATIVE MATERIAL, FLORICULTURE, FOLIAGE PLANTS - SALES, MEASURED IN $","SALES OF FLORICULTURE","SALES OF FLORICULTURE: (100,000 OR MORE $)"," (D)",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RED MEAT","RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,164,800,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RENT","RENT, CASH, CROPLAND - EXPENSE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","276",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RENT","RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","271",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RENT","RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","276",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RENT","RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","63.5",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RENT","RENT, LAND & BUILDINGS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,620,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RENT","RENT, LAND & BUILDINGS - EXPENSE, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","53,287",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RENT","RENT, LAND & BUILDINGS - EXPENSE, MEASURED IN PCT OF OPERATIONS","TOTAL","NOT SPECIFIED","41.7",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","RENT","RENT, LAND & BUILDINGS - EXPENSE, MEASURED IN PCT OF PRODUCTION EXPENSES","TOTAL","NOT SPECIFIED","12.9",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SEEDS & PLANTS TOTALS","SEEDS & PLANTS TOTALS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","2,350,000,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SEEDS & PLANTS TOTALS","SEEDS & PLANTS TOTALS - EXPENSE, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","27,105",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SEEDS & PLANTS TOTALS","SEEDS & PLANTS TOTALS - EXPENSE, MEASURED IN PCT OF OPERATIONS","TOTAL","NOT SPECIFIED","64.5",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SEEDS & PLANTS TOTALS","SEEDS & PLANTS TOTALS - EXPENSE, MEASURED IN PCT OF PRODUCTION EXPENSES","TOTAL","NOT SPECIFIED","6.6",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SHEEP","SHEEP - LAMB CROP, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SHEEP","SHEEP - LAMBING RATE, MEASURED IN LAMBS / 100 EWES GE 1 YEAR","TOTAL","NOT SPECIFIED","135",""
