station,station_name,day,doy,gdd_40_86,high,highc,low,lowc,precip,snow,snowd
IA6800,PRIMGHAR,2025-08-31,243,28,75,23.9,61,16.1,0.14,0,0
IAC001,Iowa - Northwest Climate Division,2025-08-31,243,27.5,77,25,58,14.4,0.31,0,0
IATALO,Waterloo Area,2025-08-31,243,28,78,25.6,58,14.4,0,0,0
IA2789,FAIRFIELD,2025-08-31,243,32.5,84,28.9,61,16.1,0,0,0
IA3487,GRUNDY-CENTER,2025-08-31,243,25.5,77,25,54,12.2,0,0,0
IA6910,RATHBUN DAM,2025-08-31,243,32.5,83,28.3,62,16.7,0,0,0
IA5123,MAPLETON NO. 2,2025-08-31,243,30,78,25.6,62,16.7,0,0,0
IA7844,Spencer,2025-08-31,243,27.5,79,26.1,56,13.3,0,0,0
IAC005,Iowa - Central Climate Division,2025-08-31,243,29.5,79,26.1,60,15.6,0.13,0,0
IA5493,Milford,2025-08-31,243,28,75,23.9,61,16.1,0,0,0
IA2689,Emmetsburg,2025-08-31,243,30,79,26.1,61,16.1,0,0,0
IA4585,Lamoni,2025-08-31,243,34,88,31.1,62,16.7,0,0,0
IATCID,Cedar Rapids Area,2025-08-31,243,27,77,25,57,13.9,0,,
IA5235,MASON CITY MUNICIPAL AP,2025-08-31,243,25,76,24.4,54,12.2,0,0,0
IA1442,CHEROKEE,2025-08-31,243,27.5,79,26.1,56,13.3,0.23,0,0
IA0608,BELLEVUE-L-AND-D-12,2025-08-31,243,29.5,81,27.2,58,14.4,0,0,0
IA0133,ALGONA,2025-08-31,243,23.5,72,22.2,55,12.8,0,,
IATIDA,Ida Grove Area,2025-08-31,243,27.5,81,27.2,54,12.2,0,0,0
IA8026,SWEA CITY 4 W,2025-08-31,243,24.5,76,24.4,53,11.7,0,0,0
IA1314,Cedar Rapids Airport,2025-08-31,243,27,77,25,57,13.9,0,,
IA1319,CEDAR-RAPIDS-1,2025-08-31,243,28,78,25.6,58,14.4,0,0,0
IA6389,Ottumwa,2025-08-31,243,29.5,79,26.1,60,15.6,0.0001,0,0
IAC006,Iowa - East Central Climate Division,2025-08-31,243,28,78,25.6,58,14.4,0,0,0
IA6719,POCAHONTAS,2025-08-31,243,30,81,27.2,59,15,0.23,0,0
IA5199,MARSHALLTOWN MUNICIPAL AP,2025-08-31,243,29.5,79,26.1,60,15.6,0,0,0
IAC009,Iowa - Southeast Climate Division,2025-08-31,243,32,83,28.3,61,16.1,0.02,0,0
IAC003,Iowa - Northeast Climate Division,2025-08-31,243,25,74,23.3,56,13.3,0,0,0
IA4874,LITTLE SIOUX 2NW,2025-08-31,243,26,68,20,64,17.8,0.05,0,0
IA0000,Iowa Average,2025-08-31,243,28.5,78,25.6,59,15,0.08,0,0
IA5844,MUSCATINE 2N,2025-08-31,243,31.5,82,27.8,61,16.1,0,0,0
IA6103,NORTHWOOD,2025-08-31,243,21,68,20,54,12.2,0,0,0
IA6316,OSCEOLA-3-WSW,2025-08-31,243,34,85,29.4,63,17.2,0.1,0,0
IA2203,Des Moines Airport,2025-08-31,243,30.5,76,24.4,65,18.3,0.09,0,0
IATSPW,Spencer Area,2025-08-31,243,26.5,78,25.6,55,12.8,0.0001,0,0
IA5952,NEW-HAMPTON,2025-08-31,243,25,74,23.3,56,13.3,0,0,0
IA0214,ANAMOSA 3 SSW,2025-08-31,243,27,77,25,57,13.9,0,0,0
IA6151,OAKLAND-2-E,2025-08-31,243,29,79,26.1,59,15,0.05,0,0
IA7702,SIOUX CITY ANG,2025-08-31,243,32,81,27.2,63,17.2,0.19,0,0
IA4705,Le Claire L&D 14,2025-08-31,243,28,80,26.7,56,13.3,0,,
IA5198,MARSHALLTOWN,2025-08-31,243,29,79,26.1,59,15,0.0001,0,0
IA3509,GUTHRIE-CENTER,2025-08-31,243,28,81,27.2,55,12.8,0,0,0
IA2725,ESTHERVILLE MUNICIPAL AP,2025-08-31,243,26.5,79,26.1,54,12.2,0.1,0,0
IA8755,WAUKON,2025-08-31,243,22.5,71,21.7,54,12.2,0,0,0
IA1060,BURLINGTON,2025-08-31,243,30.5,81,27.2,60,15.6,0,0,0
IA1257,CASCADE,2025-08-31,243,26,76,24.4,56,13.3,0,0,0
IA7312,SAC-CITY,2025-08-31,243,30.5,80,26.7,61,16.1,0,0,0
IA3438,GREENFIELD,2025-08-31,243,30,82,27.8,58,14.4,0.02,0,0
IA1962,Creston,2025-08-31,243,32.5,84,28.9,61,16.1,0.04,0,0
IA0385,AUDUBON,2025-08-31,243,27,78,25.6,56,13.3,0,0,0
IA7147,ROCK-RAPIDS,2025-08-31,243,27,74,23.3,60,15.6,0.1,0,0
IA6940,RED-OAK,2025-08-31,243,28,82,27.8,54,12.2,0,0,0
IA4106,IOWA CITY MUNICIPAL AP,2025-08-31,243,31,81,27.2,61,16.1,0,,
IA3473,GRINNELL-3-SW,2025-08-31,243,33,83,28.3,63,17.2,0.12,0,0
IA1731,COLUMBUS JUNCT 2 SSW,2025-08-31,243,30,80,26.7,60,15.6,0,0,0
IA5086,MANCHESTER-2,2025-08-31,243,26.5,76,24.4,57,13.9,0,0,0
IA4963,LOWDEN,2025-09-01,244,25.5,80,26.7,51,10.6,0,0,0
IA3487,GRUNDY-CENTER,2025-09-01,244,26,78,25.6,54,12.2,0,0,0
IATSUX,Sioux City Area,2025-09-01,244,23.5,72,22.2,55,12.8,0.19,0,0
IA4101,Iowa City,2025-09-01,244,26.5,80,26.7,53,11.7,0,0,0
IA3910,HOLSTEIN 5 NNW,2025-09-01,244,26,72,22.2,60,15.6,0.22,0,0
IA0157,ALLISON,2025-09-01,244,25,78,25.6,52,11.1,0,0,0
IA7386,SANBORN,2025-09-01,244,29.5,77,25,62,16.7,0.02,0,0
IA4705,Le Claire L&D 14,2025-09-01,244,28,78,25.6,58,14.4,0,,
IA5131,MAQUOKETA-2-W,2025-09-01,244,24,76,24.4,52,11.1,0,,
IA5123,MAPLETON NO. 2,2025-09-01,244,27,73,22.8,61,16.1,0.36,0,0
IATDSM,Des Moines Area,2025-09-01,244,27.5,77,25,58,14.4,0,0,0
IA7161,ROCKWELL-CITY,2025-09-01,244,0,,,,,,,
IA2203,Des Moines Airport,2025-09-01,244,27.5,77,25,58,14.4,0,0,0
IA2299,Donnellson,2025-09-01,244,29,80,26.7,58,14.4,0,0,0
IA5493,Milford,2025-09-01,244,28.5,76,24.4,61,16.1,0.01,0,0
IA6151,OAKLAND-2-E,2025-09-01,244,26,70,21.1,62,16.7,0.67,0,0
IA8296,TOLEDO,2025-09-01,244,27.5,80,26.7,55,12.8,0,0,0
IA3007,Fort Madison,2025-09-01,244,31,80,26.7,62,16.7,0,0,0
IA5230,Mason City,2025-09-01,244,26.5,77,25,56,13.3,0,0,0
IA8755,WAUKON,2025-09-01,244,23,75,23.9,51,10.6,0,0,0
IAC005,Iowa - Central Climate Division,2025-09-01,244,27.5,78,25.6,57,13.9,0.11,0,0
IA7708,SIOUX-CITY-WSO-AP,2025-09-01,244,23.5,72,22.2,55,12.8,0.19,0,0
IAD005,Iowa Drought Region 5 - Southeast,2025-09-01,244,28,78,25.6,58,14.4,0.06,0,0
IA0203,AMES 5 SE,2025-09-01,244,30.5,80,26.7,61,16.1,0.18,0,0
IA0149,Allerton,2025-09-01,244,26.5,72,22.2,61,16.1,0.13,0,0
IA5952,NEW-HAMPTON,2025-09-01,244,25,76,24.4,54,12.2,0,0,0
IATOEL,Oelwein Area,2025-09-01,244,24,77,25,51,10.6,0,,
IAC008,Iowa - South Central Climate Division,2025-09-01,244,28.5,76,24.4,61,16.1,0.15,0,0
IAD003,Iowa Drought Region 3 - Northeast,2025-09-01,244,24.5,77,25,52,11.1,0,0,0
IA3473,GRINNELL-3-SW,2025-09-01,244,26.5,80,26.7,53,11.7,0,0,0
IA0200,AMES-8-WSW,2025-09-01,244,29,81,27.2,57,13.9,0,0,0
IA1314,Cedar Rapids Airport,2025-09-01,244,25,77,25,53,11.7,0,,
IA2070,DAVENPORT WFO,2025-09-01,244,27.5,80,26.7,55,12.8,0,0,0
IATDBQ,Dubuque Area,2025-09-01,244,23.5,77,25,50,10,0,0,0
IA6940,RED-OAK,2025-09-01,244,26.5,70,21.1,63,17.2,0.5,0,0
IA0385,AUDUBON,2025-09-01,244,26,71,21.7,61,16.1,0.43,0,0
IA7147,ROCK-RAPIDS,2025-09-01,244,22,74,23.3,50,10,0,0,0
IA8026,SWEA CITY 4 W,2025-09-01,244,25,77,25,53,11.7,0.33,0,0
IA3517,GUTTENBERG-L-AND-D-10,2025-09-01,244,26,76,24.4,56,13.3,0,0,0
IA7726,SIOUX-RAPIDS,2025-09-01,244,28,75,23.9,61,16.1,0,0,0
IA6305,OSAGE,2025-09-01,244,24.5,77,25,52,11.1,0,0,0
IA6316,OSCEOLA-3-WSW,2025-09-01,244,28.5,75,23.9,62,16.7,0.49,0,0
IA7700,SIOUX CENTER 2 SE,2025-09-01,244,28,78,25.6,58,14.4,0,0,0
IA4106,IOWA CITY MUNICIPAL AP,2025-09-01,244,28.5,79,26.1,58,14.4,0,,
IA5796,MOUNT-PLEASANT,2025-09-01,244,28.5,79,26.1,58,14.4,0,,
IA0000,Iowa Average,2025-09-01,244,27,77,25,57,13.9,0.25,0,0
IA0133,ALGONA,2025-09-01,244,28,78,25.6,58,14.4,0.58,,
IA7613,SHENANDOAH-1-NE,2025-09-01,244,24,67,19.4,61,16.1,1.95,0,0
IA9132,WINTERSET,2025-09-01,244,28,73,22.8,63,17.2,0.02,0,0
IA2977,FOREST-CITY,2025-09-01,244,26.5,78,25.6,55,12.8,0,0,0
IA2689,Emmetsburg,2025-09-01,244,28.5,79,26.1,58,14.4,0.21,0,0
IA7702,SIOUX CITY ANG,2025-09-01,244,29,75,23.9,63,17.2,0.15,0,0
IAD004,Iowa Drought Region 4 - Southwest,2025-09-01,244,26.5,72,22.2,61,16.1,1.1,0,0
IA6103,NORTHWOOD,2025-09-01,244,24,73,22.8,55,12.8,0,0,0
IA6327,OSKALOOSA,2025-09-01,244,29,81,27.2,57,13.9,0,0,0
IA2725,ESTHERVILLE MUNICIPAL AP,2025-09-01,244,27.5,77,25,58,14.4,0,0,0
IA6392,OTTUMWA #1,2025-09-01,244,0,,,,,0,0,0
IAC002,Iowa - North Central Climate Division,2025-09-01,244,26.5,78,25.6,55,12.8,0.11,0,0
IA8568,VINTON,2025-09-01,244,26,79,26.1,53,11.7,0,0,0
IA8806,WEBSTER-CITY,2025-09-01,244,26,76,24.4,56,13.3,0.57,0,0
IAC007,Iowa - Southwest Climate Division,2025-09-01,244,26.5,71,21.7,62,16.7,1.06,0,0
IA7844,Spencer,2025-09-01,244,27.5,79,26.1,56,13.3,0.05,0,0
IA1394,CHARITON,2025-09-01,244,29,76,24.4,62,16.7,0,0,0
IA5837,MUSCATINE,2025-09-01,244,24.5,78,25.6,51,10.6,0,0,0
IAC009,Iowa - Southeast Climate Division,2025-09-01,244,28,80,26.7,56,13.3,0.02,0,0
IA2603,Elkader 6SSW (Osborn),2025-09-01,244,23,78,25.6,48,8.9,0,0,0
IA4894,LOGAN,2025-09-01,244,26,68,20,64,17.8,2.33,0,0
IAD002,Iowa Drought Region 2 - Northcentral,2025-09-01,244,27.5,77,25,58,14.4,0.13,0,0
IA1233,CARROLL-2-SSW,2025-09-01,244,28.5,75,23.9,62,16.7,0,0,0
IA6719,POCAHONTAS,2025-09-01,244,29,77,25,61,16.1,0.03,0,0
IA8688,WASHINGTON,2025-09-01,244,27,78,25.6,56,13.3,0,0,0
IA1442,CHEROKEE,2025-09-01,244,27.5,75,23.9,60,15.6,0,0,0
IATCID,Cedar Rapids Area,2025-09-01,244,25,77,25,53,11.7,0,,
IA6910,RATHBUN DAM,2025-09-01,244,26,70,21.1,62,16.7,0.05,,
IA5198,MARSHALLTOWN,2025-09-01,244,25.5,78,25.6,53,11.7,0,0,0
IA6389,Ottumwa,2025-09-01,244,27,77,25,57,13.9,0,0,0
IA1731,COLUMBUS JUNCT 2 SSW,2025-09-01,244,26.5,77,25,56,13.3,0,0,0
IA2364,DUBUQUE-LOCK-AND-DAM,2025-09-01,244,28,80,26.7,56,13.3,0,0,0
IAC006,Iowa - East Central Climate Division,2025-09-01,244,25.5,78,25.6,53,11.7,0,0,0
IA2171,DENISON,2025-09-01,244,27,73,22.8,61,16.1,0.92,0,0
IATMCW,Mason City Area,2025-09-01,244,23.5,76,24.4,51,10.6,0,0,0
IA0600,BELLE-PLAINE,2025-09-01,244,27,80,26.7,54,12.2,0,0,0
IATALO,Waterloo Area,2025-09-01,244,25.5,78,25.6,53,11.7,0,0,0
IATAME,Ames Area,2025-09-01,244,30.5,80,26.7,61,16.1,0.18,,
IA0807,Boone,2025-09-01,244,27,76,24.4,58,14.4,1,0,0
IA1962,Creston,2025-09-01,244,26.5,72,22.2,61,16.1,0.24,0,0
IA6800,PRIMGHAR,2025-09-01,244,29.5,76,24.4,63,17.2,0.03,0,0
IA6566,PERRY,2025-09-01,244,29.5,78,25.6,61,16.1,0,,
IA7892,STANLEY,2025-09-01,244,23,74,23.3,52,11.1,0,0,0
IA4381,KEOKUK LOCK DAM 19,2025-09-01,244,30,79,26.1,61,16.1,0,0,0
IA4142,IOWA-FALLS,2025-09-01,244,26.5,78,25.6,55,12.8,0,0,0
IA0608,BELLEVUE-L-AND-D-12,2025-09-01,244,24.5,78,25.6,51,10.6,0,0,0
IA5235,MASON CITY MUNICIPAL AP,2025-09-01,244,23.5,76,24.4,51,10.6,0,0,0
IA9067,WILLIAMSBURG,2025-09-01,244,26.5,80,26.7,53,11.7,0,0,0
IA1833,CORNING,2025-09-01,244,25,69,20.6,61,16.1,0.27,0,0
IA4874,LITTLE SIOUX 2NW,2025-09-01,244,24.5,66,18.9,63,17.2,1.48,0,0
IA6199,OELWEIN 1E,2025-09-01,244,24,77,25,51,10.6,0,0,0
IAKSPW,Spencer Airport,2025-09-01,244,28,79,26.1,57,13.9,0.0001,0,0
IATIDA,Ida Grove Area,2025-09-01,244,28.5,79,26.1,58,14.4,0.41,0,0
IA8706,WATERLOO,2025-09-01,244,25.5,78,25.6,53,11.7,0,0,0
IA4228,JEFFERSON,2025-09-01,244,28.5,75,23.9,62,16.7,0,0,0
IA7859,SPIRIT LAKE,2025-09-01,244,30,80,26.7,60,15.6,0.0001,0,0
IA5086,MANCHESTER-2,2025-09-01,244,23,77,25,49,9.4,0,0,0
IA5992,NEWTON,2025-09-01,244,27,79,26.1,55,12.8,0,,
IA3438,GREENFIELD,2025-09-01,244,25.5,70,21.1,61,16.1,0.16,0,0
IA1257,CASCADE,2025-09-01,244,20.5,74,23.3,47,8.3,0,0,0
IA4735,Le Mars,2025-09-01,244,29.5,77,25,62,16.7,0.03,0,0
IA3584,HAMPTON-2-NW,2025-09-01,244,25.5,77,25,54,12.2,0,0,0
IAD001,Iowa Drought Region 1 - Northwest,2025-09-01,244,28,76,24.4,60,15.6,0.13,0,0
IA4587,LAMONI,2025-09-01,244,25,70,21.1,60,15.6,0.02,0,0
IA1319,CEDAR-RAPIDS-1,2025-09-01,244,25,78,25.6,52,11.1,0,0,0
IA4585,Lamoni,2025-09-01,244,26.5,70,21.1,63,17.2,0.17,0,0
IA7979,STORM-LAKE-2-E,2025-09-01,244,27,76,24.4,58,14.4,0,0,0
IA0512,BATTLE CREEK 3NE,2025-09-01,244,28.5,79,26.1,58,14.4,0.41,0,0
IA0214,ANAMOSA 3 SSW,2025-09-01,244,24.5,77,25,52,11.1,0,0,0
IAC001,Iowa - Northwest Climate Division,2025-09-01,244,27.5,76,24.4,59,15,0.06,0,0
IA2110,DECORAH-2-N,2025-09-01,244,26,79,26.1,53,11.7,0,0,0
IAC003,Iowa - Northeast Climate Division,2025-09-01,244,24,77,25,51,10.6,0,0,0
IA1402,CHARLES-CITY,2025-09-01,244,24,74,23.3,54,12.2,0,0,0
IA5844,MUSCATINE 2N,2025-09-01,244,28,80,26.7,56,13.3,0,0,0
IA5769,MOUNT-AYR,2025-09-01,244,26,71,21.7,61,16.1,0.25,0,0
IA2209,DES MOINES WSFO-JOHNSTON,2025-09-01,244,29,77,25,61,16.1,0,0,0
IA2789,FAIRFIELD,2025-09-01,244,28,79,26.1,57,13.9,0,0,0
IA0536,BEACONSFIELD,2025-09-01,244,27,72,22.2,62,16.7,0.18,,
IA0364,ATLANTIC-1-NE,2025-09-01,244,26.5,72,22.2,61,16.1,0.56,0,0
IA4389,KEOSAUQUA,2025-09-01,244,28.5,79,26.1,58,14.4,0,0,0
IA5199,MARSHALLTOWN MUNICIPAL AP,2025-09-01,244,26,78,25.6,54,12.2,0,0,0
IA1635,CLINTON-1,2025-09-01,244,26,77,25,55,12.8,0,0,0
IA3509,GUTHRIE-CENTER,2025-09-01,244,28,81,27.2,55,12.8,0.08,0,0
IA1354,CENTERVILLE,2025-09-01,244,29.5,78,25.6,61,16.1,0.05,,
IA6766,Postville,2025-09-01,244,21,76,24.4,46,7.8,0,0,0
IA7664,SIBLEY-5-NNE,2025-09-01,244,28.5,77,25,60,15.6,0,0,0
IA1060,BURLINGTON,2025-09-01,244,28.5,78,25.6,59,15,0,0,0
IA1063,Burlington Airport,2025-09-01,244,29,80,26.7,58,14.4,0,,
IAC004,Iowa - West Central Climate Division,2025-09-01,244,27.5,74,23.3,61,16.1,0.77,0,0
IA2864,FAYETTE,2025-09-01,244,21,74,23.3,48,8.9,0,0,0
IA1533,CLARINDA,2025-09-01,244,25,68,20,62,16.7,1,0,0
IA2999,FORT-DODGE,2025-09-01,244,26.5,75,23.9,58,14.4,0.03,0,0
IATSPW,Spencer Area,2025-09-01,244,28,79,26.1,57,13.9,0.0001,0,0
IA2367,Dubuque Airport,2025-09-01,244,23.5,77,25,50,10,0,0,0
IA2724,Estherville 4E,2025-09-01,244,26.5,77,25,56,13.3,0.15,0,0
IA7312,SAC-CITY,2025-09-01,244,27.5,74,23.3,61,16.1,0,0,0
IA0197,AMES MUNICIPAL AP,2025-09-01,244,27,78,25.6,56,13.3,0,0,0
IA7678,SIGOURNEY,2025-09-01,244,30,81,27.2,59,15,0,0,0
IA1257,CASCADE,2025-09-02,245,21.5,76,24.4,47,8.3,0,0,0
IA0197,AMES MUNICIPAL AP,2025-09-02,245,26,81,27.2,51,10.6,0,0,0
IA3438,GREENFIELD,2025-09-02,245,23,72,22.2,54,12.2,0.08,0,0
IA0214,ANAMOSA 3 SSW,2025-09-02,245,25,77,25,53,11.7,0,0,0
IA0000,Iowa Average,2025-09-02,245,24.5,76,24.4,53,11.7,0.04,0,0
IATDBQ,Dubuque Area,2025-09-02,245,25.5,78,25.6,53,11.7,0.07,0,0
IA6199,OELWEIN 1E,2025-09-02,245,25,77,25,53,11.7,0,0,0
IA8755,WAUKON,2025-09-02,245,23.5,74,23.3,53,11.7,0,0,0
IA1063,Burlington Airport,2025-09-02,245,26.5,80,26.7,53,11.7,0,,
IA6719,POCAHONTAS,2025-09-02,245,27.5,81,27.2,54,12.2,0,0,0
IA1962,Creston,2025-09-02,245,28,82,27.8,54,12.2,0.02,0,0
IA8706,WATERLOO,2025-09-02,245,25,79,26.1,51,10.6,0,0,0
IATSUX,Sioux City Area,2025-09-02,245,24,77,25,51,10.6,0.0001,0,0
IA6766,Postville,2025-09-02,245,21.5,76,24.4,47,8.3,0,0,0
IATCID,Cedar Rapids Area,2025-09-02,245,26.5,79,26.1,54,12.2,0,,
IA6327,OSKALOOSA,2025-09-02,245,26.5,80,26.7,53,11.7,0,0,0
IA6305,OSAGE,2025-09-02,245,21,75,23.9,47,8.3,0,0,0
IA7892,STANLEY,2025-09-02,245,22,74,23.3,50,10,0,0,0
IA2689,Emmetsburg,2025-09-02,245,28,79,26.1,57,13.9,0,0,0
IATSPW,Spencer Area,2025-09-02,245,27,80,26.7,54,12.2,0,0,0
IA2725,ESTHERVILLE MUNICIPAL AP,2025-09-02,245,28,78,25.6,58,14.4,0.06,0,0
IA8688,WASHINGTON,2025-09-02,245,26,79,26.1,53,11.7,0,0,0
IA4585,Lamoni,2025-09-02,245,24,71,21.7,57,13.9,0,0,0
IA7726,SIOUX-RAPIDS,2025-09-02,245,27.5,78,25.6,57,13.9,0,0,0
IA0600,BELLE-PLAINE,2025-09-02,245,23.5,77,25,50,10,0,0,0
IA2724,Estherville 4E,2025-09-02,245,27.5,77,25,58,14.4,0.0001,0,0
IA1354,CENTERVILLE,2025-09-02,245,25.5,78,25.6,53,11.7,0,,
IAC002,Iowa - North Central Climate Division,2025-09-02,245,24.5,78,25.6,51,10.6,0,0,0
IA5796,MOUNT-PLEASANT,2025-09-02,245,27,79,26.1,55,12.8,0,,
IA7979,STORM-LAKE-2-E,2025-09-02,245,29,77,25,61,16.1,0,0,0
IAC008,Iowa - South Central Climate Division,2025-09-02,245,25.5,77,25,54,12.2,0.01,0,0
IA6566,PERRY,2025-09-02,245,25.5,78,25.6,53,11.7,0,,
IA3910,HOLSTEIN 5 NNW,2025-09-02,245,23.5,74,23.3,53,11.7,0.0001,0,0
IA6940,RED-OAK,2025-09-02,245,20,66,18.9,54,12.2,0.25,0,0
IA4389,KEOSAUQUA,2025-09-02,245,26,78,25.6,54,12.2,0,0,0
IA7147,ROCK-RAPIDS,2025-09-02,245,27,77,25,57,13.9,0,0,0
IAKSPW,Spencer Airport,2025-09-02,245,27,80,26.7,54,12.2,0,0,0
IA5199,MARSHALLTOWN MUNICIPAL AP,2025-09-02,245,24.5,79,26.1,50,10,0.0001,0,0
IA4874,LITTLE SIOUX 2NW,2025-09-02,245,18,66,18.9,50,10,0.6,0,0
IA6103,NORTHWOOD,2025-09-02,245,21.5,72,22.2,51,10.6,0,0,0
IA1314,Cedar Rapids Airport,2025-09-02,245,26.5,79,26.1,54,12.2,0,,
IA4142,IOWA-FALLS,2025-09-02,245,25.5,78,25.6,53,11.7,0,0,0
IA4106,IOWA CITY MUNICIPAL AP,2025-09-02,245,29.5,81,27.2,58,14.4,0,,
IA3517,GUTTENBERG-L-AND-D-10,2025-09-02,245,26,77,25,55,12.8,0,0,0
IAC004,Iowa - West Central Climate Division,2025-09-02,245,23,74,23.3,52,11.1,0.12,0,0
IA3509,GUTHRIE-CENTER,2025-09-02,245,22,74,23.3,50,10,0,0,0
IA0385,AUDUBON,2025-09-02,245,21.5,72,22.2,51,10.6,0.11,0,0
IA6389,Ottumwa,2025-09-02,245,27,80,26.7,54,12.2,0,0,0
IA5086,MANCHESTER-2,2025-09-02,245,24.5,78,25.6,51,10.6,0,0,0
IA3007,Fort Madison,2025-09-02,245,28.5,80,26.7,57,13.9,0,0,0
IA7678,SIGOURNEY,2025-09-02,245,27.5,80,26.7,55,12.8,0,0,0
IA2977,FOREST-CITY,2025-09-02,245,24,78,25.6,50,10,0,0,0
IATALO,Waterloo Area,2025-09-02,245,25,79,26.1,51,10.6,0,0,0
IA7312,SAC-CITY,2025-09-02,245,25.5,77,25,54,12.2,0,0,0
IA5844,MUSCATINE 2N,2025-09-02,245,28,80,26.7,56,13.3,0,0,0
IA4735,Le Mars,2025-09-02,245,27,79,26.1,55,12.8,0,0,0
IA3584,HAMPTON-2-NW,2025-09-02,245,25,79,26.1,51,10.6,0,0,0
IA1402,CHARLES-CITY,2025-09-02,245,23,75,23.9,51,10.6,0,0,0
IA2864,FAYETTE,2025-09-02,245,21.5,74,23.3,49,9.4,0,0,0
IATDSM,Des Moines Area,2025-09-02,245,28,80,26.7,56,13.3,0,0,0
IA1533,CLARINDA,2025-09-02,245,20,67,19.4,53,11.7,0.4,0,0
IA5493,Milford,2025-09-02,245,26.5,75,23.9,58,14.4,0,0,0
IA7702,SIOUX CITY ANG,2025-09-02,245,21.5,72,22.2,51,10.6,0.15,0,0
IA5123,MAPLETON NO. 2,2025-09-02,245,22,71,21.7,53,11.7,0.08,0,0
IA4228,JEFFERSON,2025-09-02,245,24.5,74,23.3,55,12.8,0,0,0
IAC003,Iowa - Northeast Climate Division,2025-09-02,245,24,77,25,51,10.6,0,0,0
IA0133,ALGONA,2025-09-02,245,26,79,26.1,53,11.7,0,,
IAC009,Iowa - Southeast Climate Division,2025-09-02,245,26.5,80,26.7,53,11.7,0,0,0
IA1233,CARROLL-2-SSW,2025-09-02,245,25.5,76,24.4,55,12.8,0,0,0
IAD003,Iowa Drought Region 3 - Northeast,2025-09-02,245,25,78,25.6,52,11.1,0,0,0
IA0149,Allerton,2025-09-02,245,24.5,73,22.8,56,13.3,0,0,0
IATOEL,Oelwein Area,2025-09-02,245,25,77,25,53,11.7,0,,
IA2070,DAVENPORT WFO,2025-09-02,245,27,81,27.2,53,11.7,0,0,0
IA5131,MAQUOKETA-2-W,2025-09-02,245,24.5,76,24.4,53,11.7,0,,
IA7161,ROCKWELL-CITY,2025-09-02,245,0,,,,,,0,0
IA4894,LOGAN,2025-09-02,245,18.5,66,18.9,51,10.6,0.86,0,0
IA0157,ALLISON,2025-09-02,245,25.5,79,26.1,52,11.1,0,0,0
IA0807,Boone,2025-09-02,245,24,76,24.4,52,11.1,0,0,0
IA3473,GRINNELL-3-SW,2025-09-02,245,23,79,26.1,47,8.3,0,0,0
IA8296,TOLEDO,2025-09-02,245,25,80,26.7,50,10,0,0,0
IA2110,DECORAH-2-N,2025-09-02,245,28,79,26.1,57,13.9,0,0,0
IA2999,FORT-DODGE,2025-09-02,245,25.5,76,24.4,55,12.8,0,0,0
IATIDA,Ida Grove Area,2025-09-02,245,23,75,23.9,51,10.6,0.04,0,0
IA5230,Mason City,2025-09-02,245,24.5,76,24.4,53,11.7,0,0,0
IA5992,NEWTON,2025-09-02,245,25.5,79,26.1,52,11.1,0.0001,,
IA5769,MOUNT-AYR,2025-09-02,245,23,71,21.7,55,12.8,0.02,0,0
IA2364,DUBUQUE-LOCK-AND-DAM,2025-09-02,245,28,80,26.7,56,13.3,0,0,0
IA6316,OSCEOLA-3-WSW,2025-09-02,245,24.5,76,24.4,53,11.7,0.02,0,0
IA6800,PRIMGHAR,2025-09-02,245,27,77,25,57,13.9,0,0,0
IA0203,AMES 5 SE,2025-09-02,245,28.5,81,27.2,56,13.3,0,0,0
IA4705,Le Claire L&D 14,2025-09-02,245,27.5,77,25,58,14.4,0,,
IAD001,Iowa Drought Region 1 - Northwest,2025-09-02,245,24.5,75,23.9,54,12.2,0.03,0,0
IA6392,OTTUMWA #1,2025-09-02,245,0,,,,,0,0,0
IA9067,WILLIAMSBURG,2025-09-02,245,25.5,79,26.1,52,11.1,0,0,0
IA2789,FAIRFIELD,2025-09-02,245,27,79,26.1,55,12.8,0,0,0
IA4101,Iowa City,2025-09-02,245,26,79,26.1,53,11.7,0,0,0
IA2367,Dubuque Airport,2025-09-02,245,25.5,78,25.6,53,11.7,0.07,0,0
IAC007,Iowa - Southwest Climate Division,2025-09-02,245,21.5,69,20.6,54,12.2,0.21,0,0
IA0608,BELLEVUE-L-AND-D-12,2025-09-02,245,25.5,80,26.7,51,10.6,0,0,0
IA1833,CORNING,2025-09-02,245,21.5,69,20.6,54,12.2,0.02,0,0
IA4587,LAMONI,2025-09-02,245,27,79,26.1,55,12.8,0,0,0
IAD005,Iowa Drought Region 5 - Southeast,2025-09-02,245,26,79,26.1,53,11.7,0,0,0
IA0512,BATTLE CREEK 3NE,2025-09-02,245,23,75,23.9,51,10.6,0.04,0,0
IA1060,BURLINGTON,2025-09-02,245,26,78,25.6,54,12.2,0,0,0
IA2209,DES MOINES WSFO-JOHNSTON,2025-09-02,245,27,80,26.7,54,12.2,0,0,0
IATAME,Ames Area,2025-09-02,245,28.5,81,27.2,56,13.3,0,,
IA4963,LOWDEN,2025-09-02,245,27,82,27.8,52,11.1,0,0,0
IA3487,GRUNDY-CENTER,2025-09-02,245,24.5,77,25,52,11.1,0,0,0
IA7844,Spencer,2025-09-02,245,28,80,26.7,56,13.3,0.1,0,0
