program,year,period,week_ending,geo_level,state,state_ansi,watershed_code,commodity,data_item,domain,domain_category,value,cv_(%)
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT ADEQUATE",TOTAL,NOT SPECIFIED,21.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SHORT",TOTAL,NOT SPECIFIED,43.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SURPLUS",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT VERY SHORT",TOTAL,NOT SPECIFIED,35.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE",TOTAL,NOT SPECIFIED,67.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT",TOTAL,NOT SPECIFIED,29.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT",TOTAL,NOT SPECIFIED,3.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT ADEQUATE",TOTAL,NOT SPECIFIED,21.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SHORT",TOTAL,NOT SPECIFIED,42.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SURPLUS",TOTAL,NOT SPECIFIED,0.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT VERY SHORT",TOTAL,NOT SPECIFIED,37.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,8.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,32.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,47.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,9.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,21.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,17.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,57.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,5.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,41.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,39.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,10.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,5.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT COLORING",TOTAL,NOT SPECIFIED,45.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",TOTAL,NOT SPECIFIED,14.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",TOTAL,NOT SPECIFIED,98.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, MEASURED IN PCT COLORING",TOTAL,NOT SPECIFIED,42.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",TOTAL,NOT SPECIFIED,9.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",TOTAL,NOT SPECIFIED,97.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT COLORING",TOTAL,NOT SPECIFIED,59.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT DROPPING LEAVES",TOTAL,NOT SPECIFIED,20.0,
SURVEY,2024,WEEK #36,2024-09-08,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT SETTING PODS",TOTAL,NOT SPECIFIED,100.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,9.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,31.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,47.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,9.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,20.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,18.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,57.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,5.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,37.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,43.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,10.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,5.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DENTED",TOTAL,NOT SPECIFIED,88.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT MATURE",TOTAL,NOT SPECIFIED,38.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - PROGRESS, MEASURED IN PCT DENTED",TOTAL,NOT SPECIFIED,85.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - PROGRESS, MEASURED IN PCT MATURE",TOTAL,NOT SPECIFIED,41.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT DENTED",TOTAL,NOT SPECIFIED,94.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT MATURE",TOTAL,NOT SPECIFIED,56.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN, GRAIN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,2.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,2.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,CORN,"CORN, GRAIN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,FIELDWORK,"FIELDWORK - DAYS SUITABLE, MEASURED IN DAYS / WEEK",TOTAL,NOT SPECIFIED,6.7,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,FIELDWORK,"FIELDWORK - DAYS SUITABLE, PREVIOUS YEAR, MEASURED IN DAYS / WEEK",TOTAL,NOT SPECIFIED,6.1,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,HAY,"HAY, ALFALFA, THIRD CUTTING - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,93.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,HAY,"HAY, ALFALFA, THIRD CUTTING - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,96.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,HAY,"HAY, ALFALFA, THIRD CUTTING - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,99.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,OATS,"OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,100.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,OATS,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,100.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,OATS,"OATS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,100.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,3.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,36.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,25.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,22.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,14.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,8.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,38.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,44.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,8.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,2.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,2.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,37.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,13.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,25.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,PASTURELAND,"PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,23.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE",TOTAL,NOT SPECIFIED,61.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT",TOTAL,NOT SPECIFIED,32.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT",TOTAL,NOT SPECIFIED,6.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT ADEQUATE",TOTAL,NOT SPECIFIED,19.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SHORT",TOTAL,NOT SPECIFIED,43.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SURPLUS",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT VERY SHORT",TOTAL,NOT SPECIFIED,37.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE",TOTAL,NOT SPECIFIED,55.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT",TOTAL,NOT SPECIFIED,38.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT",TOTAL,NOT SPECIFIED,6.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT ADEQUATE",TOTAL,NOT SPECIFIED,20.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SHORT",TOTAL,NOT SPECIFIED,45.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SURPLUS",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOIL,"SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT VERY SHORT",TOTAL,NOT SPECIFIED,34.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,9.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,32.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,48.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,8.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,3.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,19.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,18.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,58.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,6.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,39.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,41.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,10.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT COLORING",TOTAL,NOT SPECIFIED,68.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",TOTAL,NOT SPECIFIED,32.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, MEASURED IN PCT COLORING",TOTAL,NOT SPECIFIED,72.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",TOTAL,NOT SPECIFIED,31.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT COLORING",TOTAL,NOT SPECIFIED,81.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT DROPPING LEAVES",TOTAL,NOT SPECIFIED,44.0,
SURVEY,2024,WEEK #37,2024-09-15,STATE,IOWA,19,0,SOYBEANS,"SOYBEANS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",TOTAL,NOT SPECIFIED,2.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,9.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,30.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,47.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,10.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,19.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT FAIR",TOTAL,NOT SPECIFIED,18.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT GOOD",TOTAL,NOT SPECIFIED,58.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT POOR",TOTAL,NOT SPECIFIED,4.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, MEASURED IN PCT VERY POOR",TOTAL,NOT SPECIFIED,1.0,
SURVEY,2024,WEEK #38,2024-09-22,STATE,IOWA,19,0,CORN,"CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",TOTAL,NOT SPECIFIED,6.0,
